#Lon Lat Depth mrr mtt mff mrt mrf mtf Exponent_(dyn-cm) X_position Y_position ID Mechanism_type
187.66 -18.07 11.0 -3.336 -0.193 3.529 1.715 0.314 0.914 25 187.66 -18.07 C060282A N-SS
291.64 -19.41 195.0 -1.248 1.162 0.086 0.528 -0.279 1.193 24 291.64 -19.41 B060382A N-SS
165.21 -12.53 15.0 -4.02 1.832 2.189 1.522 -2.285 -1.847 23 165.21 -12.53 B060382B N
191.72 52.34 23.3 0.9077 -0.8224 -0.0853 0.6201 0.4362 -0.4544 24 191.72 52.34 B060382C R
146.74 -1.48 15.0 0.011 -1.253 1.242 0 0 -0.252 24 146.74 -1.48 B060382D SS
182.45 51.21 42.4 0.8305 -0.9063 0.0758 0.6276 0.5037 -0.3381 25 182.45 51.21 B060482A R
124.5 4.11 332.2 -0.3922 0.1609 0.2313 -0.74 -0.723 0.1037 25 124.5 4.11 B060482B N
148.26 44.42 56.1 -1.37 3.973 -2.602 4.113 3.689 -1.514 23 148.26 44.42 B060482C N-SS
283.93 -43.44 23.0 -7.497 -1.007 8.504 -0.678 -5.132 1.658 23 283.93 -43.44 B060582A N
324.16 35.27 10.0 0.334 1.099 -1.433 0.857 1.799 2.598 25 324.16 35.27 B060682A SS-R
187.63 -17.11 15.0 -1.014 0.184 0.83 -0.54 -0.129 0.43 24 187.63 -17.11 B060682B N
152.45 -60.4 15.0 -0.666 2.72 -2.054 0.212 -0.128 -2.705 24 152.45 -60.4 B060782C SS
261.78 16.5 10.7 0.731 -0.744 0.013 2.111 -1.823 0.274 26 261.78 16.5 C060782A R
261.68 16.93 18.6 1.01 -0.876 -0.134 2.097 -1.277 0.41 26 261.68 16.93 C060782B R
88.28 -41.71 15.0 -0.451 4.935 -4.484 -0.789 0.727 0.411 24 88.28 -41.71 B060882A SS
150.9 -5.86 43.6 3.514 -3.351 -0.162 2.658 0.67 -0.603 25 150.9 -5.86 C060982A R
95.78 -46.6 10.0 -0.396 -1.329 1.725 0.218 -1.675 -1.148 24 95.78 -46.6 B060982B SS-R
141.78 31.05 19.7 5.3 0.267 -5.567 2.442 2.652 0.709 23 141.78 31.05 B061082A R-SS
292.55 -21.37 202.3 -0.456 1.064 -0.608 0.172 -0.695 0.083 24 292.55 -21.37 B061082B SS-N
185.91 -17.4 113.2 -0.661 0.038 0.623 -0.066 -1.851 0.492 26 185.91 -17.4 C061182A N
84.26 85.31 15.0 -10.26 6.33 3.93 0 0 -3.56 23 84.26 85.31 B061182B N
180.65 -14.87 442.0 0.259 -0.123 -0.136 -1.246 0.527 0.143 24 180.65 -14.87 B061182C R
295.75 18.74 42.2 2.786 -0.564 -2.222 1.8 3.655 4.328 23 295.75 18.74 B061182D R-SS
83.84 85.4 15.0 -2.106 1.188 0.918 0 0 -1.03 24 83.84 85.4 B061282B N
138.1 30.47 447.5 0.186 0.006 -0.192 0.653 -1.216 0.241 24 138.1 30.47 B061282A R
182.3 -16.24 15.0 -0.155 -1.473 1.628 0.241 -0.107 2.404 24 182.3 -16.24 B061382A SS
102.6 -5.38 46.0 2.616 -0.972 -1.644 2.438 0.389 2.191 24 102.6 -5.38 B061482A R-SS
260.71 -36.21 15.0 -0.968 -0.177 1.145 1.146 -0.762 -5.75 24 260.71 -36.21 B061582B SS
100.55 31.9 10.0 -0.961 2.091 -1.13 0.536 0.899 2.883 24 100.55 31.9 B061582A SS
186.33 -15.16 49.6 1.791 0.268 -2.059 -5.293 1.424 3.598 23 186.33 -15.16 B061782A R-SS
171.38 -22.63 15.0 3.33 -2.977 -0.353 1.38 0.299 -0.399 24 171.38 -22.63 B061782B R
58.51 -33.98 15.0 -0.8517 0.5247 0.3271 -0.5637 0.3349 -0.8495 24 58.51 -33.98 B061882B N
171.89 -22.95 10.1 4.86 -5.585 0.725 0.628 -0.514 -0.367 24 171.89 -22.95 B061882A R
271.03 12.65 51.9 -0.7446 0.7149 0.0297 0.5765 -0.372 -0.3198 27 271.03 12.65 C061982A N
167.55 -14.56 10.7 0.871 0.129 -1.001 0.073 0.646 0.321 24 167.55 -14.56 B061982B R
318.42 30.72 15.0 -0.828 -0.451 1.279 0 0 0.284 24 318.42 30.72 B062082A N
318.37 30.78 15.0 -2.397 -0.768 3.165 0 0 0.828 24 318.37 30.78 B062082B N
164.26 -10.04 40.5 -0.412 -0.479 0.892 0.444 -1.648 1.065 24 164.26 -10.04 B062182A N-SS
21.41 37.44 38.0 -1.141 -0.807 1.948 -0.579 0.628 -0.253 24 21.41 37.44 B062282B N-SS
125.99 -7.28 473.4 -1.11 -0.213 1.323 0.931 0.305 0.815 27 125.99 -7.28 C062282A N-SS
129.42 -2.39 15.0 2.533 -2.01 -0.523 1.473 2.233 1.509 24 129.42 -2.39 B062282C R-SS
138.59 29.03 466.8 -0.9594 0.4373 0.5221 -0.0619 -0.9809 -0.5978 24 138.59 29.03 B062382B N-SS
124.61 3.91 325.2 -2.429 0.956 1.473 -0.881 -0.572 -0.454 24 124.61 3.91 B062382A N
344.24 -43.88 10.0 -3.444 -0.075 3.519 -1.44 1.982 -0.055 24 344.24 -43.88 B062482A N
103.05 -7.21 37.9 0.571 -0.587 0.016 -1.828 2.143 3.221 24 103.05 -7.21 B062582A SS-N
159.72 -55.4 10.0 0.49 1.549 -2.039 -0.632 -1.596 0.26 25 159.72 -55.4 B062782A SS-R
151.18 44.59 26.5 -0.237 2.805 -2.568 3.21 3.917 0.443 26 151.18 44.59 Z063082A N
179.92 51.17 49.5 5.818 -5.712 -0.106 2.705 1.234 -2.496 24 179.92 51.17 B070182A R
70 36.13 81.9 5.492 -4.005 -1.487 0.488 -2.997 4.295 23 70.0 36.13 B070182B R-SS
70.86 36.01 234.6 0.274 0.244 -0.517 -0.154 1.058 0.653 24 70.86 36.01 B070282B R
125.95 4.67 113.3 -1.577 0.57 1.007 0.208 0.1 0.588 24 125.95 4.67 B070282C N
270.6 12.45 23.4 1.657 -1.22 -0.437 4.774 -4.789 1.807 24 270.6 12.45 B070282A R
150.44 -6.36 16.4 1.039 -0.978 -0.061 1.463 -0.008 -0.046 24 150.44 -6.36 B070382A R
100.27 26.59 10.0 -6.763 -1.015 7.778 -1.422 5.776 -2.262 23 100.27 26.59 B070382B N
29.01 -3.65 15.0 -0.706 -0.43 1.136 0.324 0.161 -0.063 24 29.01 -3.65 B070382C N-SS
136.48 27.92 551.8 -0.322 0.645 -0.322 -1.069 -0.144 -0.351 26 136.48 27.92 C070482A N
288.3 7.69 96.1 0.297 0.924 -1.221 0.295 -0.252 -0.344 24 288.3 7.69 B070482B SS-R
90.65 19.56 29.4 -0.316 -2.095 2.41 0.274 -0.731 1.237 24 90.65 19.56 B070482D SS
186.57 -19.33 12.1 1.653 0.006 -1.659 0.699 0.568 -0.479 24 186.57 -19.33 B070482C R
130.47 30.77 119.0 0.136 -0.486 0.351 1.488 1.757 -0.058 24 130.47 30.77 B070582A R
180.8 -20.33 612.0 -2.941 1.332 1.61 -2.714 -1.989 1.733 24 180.8 -20.33 B070582B N
120.53 14.1 134.1 0.558 0.534 -1.092 1.003 -1.133 0.184 24 120.53 14.1 B070682A R
177.92 -3.13 15.0 4.073 -1.023 -3.05 0.209 -3.543 6.639 23 177.92 -3.13 B070782B R-SS
273.63 11.02 18.0 1.955 -2.646 0.691 5.511 -4.708 1.342 24 273.63 11.02 B070782C R
160.41 -51.18 10.0 -0.625 4.857 -4.232 1.507 -2.743 -3.897 26 160.41 -51.18 Z070782A SS-N
126.46 1.86 57.8 1.834 0.349 -2.183 -0.426 -0.868 -1.022 24 126.46 1.86 B070982A R
186.06 -21.37 34.6 0.662 0.2755 -0.9374 0.092 0.8045 -0.2795 24 186.06 -21.37 B070982B R
146.75 -55.7 15.0 -0.106 1.339 -1.233 0.292 1.066 -2.532 24 146.75 -55.7 B071082A SS
286.19 -17 29.0 0.684 -0.248 -0.436 0.186 -1.385 0.843 24 286.19 -17.0 B071182A R
315.38 24.05 15.0 0.035 -0.793 0.759 0 0 -1.646 24 315.38 24.05 B071182B SS
177.55 -3.22 21.6 3.013 0.179 -3.192 2.142 0.119 2.991 23 177.55 -3.22 B071182C R-SS
247.29 27.84 15.0 -2.486 -4.123 6.609 0 0 0.63 23 247.29 27.84 B071182D SS
177.53 -3.28 10.0 0.8315 -0.7921 -0.0394 0.426 -0.1636 0.4793 24 177.53 -3.28 B071382A R
125.6 5.73 153.3 -0.454 0.421 0.033 -1.037 2.467 -0.681 24 125.6 5.73 B071382B N
142.57 45.62 328.7 0.738 0.526 -1.264 0.835 -0.774 -0.877 24 142.57 45.62 B071482A SS-R
177.67 -3.37 10.0 0.4934 -0.5807 0.0873 0.4734 -0.6921 0.1804 24 177.67 -3.37 B071582A R
177.55 -3.82 15.0 6.723 -6.65 -0.073 -3.415 -2.271 4.304 23 177.55 -3.82 B071582B R-SS
180.86 -20.99 562.0 -1.583 0.933 0.65 -1.59 -0.173 -1.47 24 180.86 -20.99 B071682A N-SS
172.95 -21.05 10.1 0.03 0.273 -0.303 -1.023 -0.98 1.975 25 172.95 -21.05 B071782A SS-R
217.98 -57.11 15.0 0.184 2.199 -2.382 0 0 2.244 24 217.98 -57.11 B071982A SS
293.16 -23.93 231.3 -1.181 0.097 1.084 0.066 -0.865 0.514 24 293.16 -23.93 B071982B N
139.59 -52.07 15.0 -0.932 -0.25 1.182 0.432 1.229 -6.493 23 139.59 -52.07 B072082A SS
141.93 36.02 16.7 0.6882 -0.019 -0.6692 0.4008 0.8027 -0.1804 24 141.93 36.02 B072282A R
160.06 -50.63 15.0 0.027 1.016 -1.043 0 0 -2.38 24 160.06 -50.63 B072282B SS
332.26 1.31 15.0 -0.117 1.331 -1.214 -0.151 0.679 -3.779 24 332.26 1.31 B072382C SS
344.37 -39.03 15.0 -8.42 1.187 7.233 1.842 3.539 -2.141 23 344.37 -39.03 B072382D N
112.44 -10.6 17.1 -2.148 2.811 -0.664 0.68 -0.205 -0.372 24 112.44 -10.6 B072382E N
141.91 35.98 27.0 1.791 -0.317 -1.475 1.596 3.1 -0.694 26 141.91 35.98 C072382A R
141.9 35.76 21.8 0.511 -0.294 -0.217 0.836 1.117 -0.177 25 141.9 35.76 B072382B R
21.28 -52.98 15.0 -8.132 6.432 1.7 -0.62 -0.167 -2.092 23 21.28 -52.98 B072482A N
142.47 35.75 10.0 2.494 -0.278 -2.216 1.574 2.383 -1.127 24 142.47 35.75 B072582A R
270.36 13.49 65.2 1.754 2.5 -4.255 3.365 -4.417 -2.325 23 270.36 13.49 B072682A R-SS
269.11 1.67 15.0 0.119 0.289 -0.407 0 0 -1.593 24 269.11 1.67 B072782B SS
128.87 3.63 10.9 4.797 0.272 -5.069 0.157 3.806 1.887 24 128.87 3.63 B072782A R
146.37 -55.24 15.0 -0.782 2.175 -1.393 0 0 -1.394 24 146.37 -55.24 B072882A SS
186.26 -18.45 70.3 -0.49 -0.11 0.6 0.33 2.318 -0.81 24 186.26 -18.45 B073082A N
175.65 51.62 19.2 1.381 -1.659 0.278 1.744 0.623 -0.131 25 175.65 51.62 B073182A R
280.6 2.71 15.0 0.5277 -0.0002 -0.5274 0.2577 -0.8774 -0.2183 24 280.6 2.71 B080182A R
124.23 -7.99 34.8 -4.995 -1.589 6.584 -2.241 -4.372 -2.748 23 124.23 -7.99 B080282A N-SS
149.71 -6.01 43.5 1.608 -1.539 -0.069 0.156 -0.564 -0.352 24 149.71 -6.01 B080382C R
89.64 49.01 10.0 4.261 -4.766 0.505 3.519 0.837 2.273 23 89.64 49.01 B080382B R-SS
147.22 13.97 17.2 5.401 -0.576 -4.825 2.989 1.324 -1.276 24 147.22 13.97 B080382A R
117.03 -7.24 611.8 -0.918 0.596 0.322 1.447 -0.311 -0.519 24 117.03 -7.24 B080582A N
146.04 -5.9 98.4 1.586 -1.738 0.152 0.843 0.056 0.866 24 146.04 -5.9 B080582B R
289.13 -26.69 58.7 -2.242 1.1 1.142 1.78 -3.404 -0.11 24 289.13 -26.69 B080582D N
177.66 -3.38 15.0 3.821 -2.024 -1.797 1.474 -0.569 1.02 23 177.66 -3.38 B080582E R
166.01 -12.52 23.9 2.881 -0.359 -2.522 0.259 -1.418 0.873 26 166.01 -12.52 C080582C R
183.37 51.83 64.6 1.657 -1.535 -0.123 0.649 0.695 -0.756 24 183.37 51.83 B080682A R
120.1 -8.17 14.2 -1.431 -4.329 5.761 -1.316 -1.318 0.839 24 120.1 -8.17 B080682B SS-N
187.21 -19.83 15.0 6.301 0.692 -6.993 -1.132 5.484 -2.065 23 187.21 -19.83 B080782C R
178.22 -16.14 15.0 -0.023 -0.276 0.299 0.233 0.361 1.708 24 178.22 -16.14 B080782D SS
187.23 -16.79 15.0 3.114 -0.919 -2.195 1.283 6.847 -1.239 24 187.23 -16.79 B080782A R
115.45 -11.18 17.7 -4.715 6.006 -1.291 -0.502 -1.184 -0.187 25 115.45 -11.18 C080782B N
156.07 50.91 136.9 0.072 -0.112 0.04 0.79 1.479 -0.53 24 156.07 50.91 B080882A R
141 36.02 15.0 0.226 0.384 -0.611 1.571 3.141 0.33 24 141.0 36.02 B080982A R
151.43 -4.48 148.0 -4.888 4.339 0.548 -3.379 1.301 7.342 23 151.43 -4.48 B080982B N-SS
165.95 -12.88 15.0 1.929 -0.406 -1.523 -0.043 -2.092 0.693 24 165.95 -12.88 B080982C R
151.4 -5.39 135.9 -0.9268 0.7607 0.1661 -0.6239 0.0274 0.3768 24 151.4 -5.39 B080982D N
96.08 -45.68 15.0 0.309 -1.933 1.624 -0.18 0.334 -0.499 24 96.08 -45.68 B081082A SS
130.21 -2.86 38.0 2.182 -0.538 -1.644 -0.778 2.764 1.895 24 130.21 -2.86 B081182A R
187.4 -16.43 15.0 1.412 0.014 -1.426 0.919 1.691 -0.607 24 187.4 -16.43 B081182B R
153.01 -3.99 33.3 0.596 4.429 -5.025 -2.175 -1.055 2.814 25 153.01 -3.99 C081282A SS-R
139.03 34.25 113.0 0.878 -0.465 -0.413 -0.337 -1.871 -3.691 24 139.03 34.25 B081282B SS-R
335.66 -1.13 10.1 -0.205 0.319 -0.113 0.72 0.746 -1.009 25 335.66 -1.13 B081282C SS-N
142.2 35.87 10.4 0.8477 0.0349 -0.8826 0.2138 0.6913 -0.2126 24 142.2 35.87 B081382A R
281.85 7.02 15.0 4.847 0.956 -5.803 -1.144 -4.332 2.256 23 281.85 7.02 B081482B R-SS
143.73 -5.12 114.1 -0.372 -0.701 1.073 -0.778 0.592 -0.344 25 143.73 -5.12 B081482A SS-N
283.79 -10.17 141.4 0.691 -1.305 0.615 0.718 -0.145 -2.476 24 283.79 -10.17 B081582A SS
141.39 36.22 36.1 1.322 0.026 -1.348 0.432 0.65 -0.507 24 141.39 36.22 B081582B R
267.83 14.06 44.9 -0.8063 0.3395 0.4668 -0.66 0.1022 -0.7845 24 267.83 14.06 B081682B N-SS
179.14 -34.78 108.8 0.796 -0.285 -0.51 2.505 5.85 -1.824 23 179.14 -34.78 B081682C R
186.02 51.64 34.3 5.131 0.874 -6.005 -0.138 -5.063 -2.452 23 186.02 51.64 B081682A R
276.46 9.24 36.8 2.894 -5.501 2.607 3.64 -3.129 0.971 24 276.46 9.24 B081782A R-SS
22.9 33.7 23.4 3.585 -1.291 -2.294 0.864 1.297 -1.892 25 22.9 33.7 C081782B R
254.3 18.07 15.0 -0.292 -0.404 0.696 0 0 -1.428 24 254.3 18.07 B081882A SS
170.29 -18.97 10.4 -1.464 1.402 0.063 1.207 3.449 -1.103 24 170.29 -18.97 B081982A N
277.85 6.62 25.3 0.024 -0.217 0.193 -0.144 1.153 1.503 26 277.85 6.62 C081982B SS-N
268.72 13.32 48.2 -0.471 0.707 -0.236 0.421 -0.946 -1.02 24 268.72 13.32 B082082A SS-N
196.66 53.7 15.0 5.165 -2.352 -2.813 3.305 3.506 -3.209 23 196.66 53.7 B082182A R
168.87 -20.72 56.3 2.986 -0.361 -2.625 -0.563 0.303 0.965 24 168.87 -20.72 B082282A R
141.35 37.55 89.1 -0.317 -0.581 0.897 5.211 3.726 2.825 23 141.35 37.55 B082382B N
278.21 -44.63 15.0 -3.502 -1.644 5.146 -2.492 0.577 -1.835 23 278.21 -44.63 B082382C N-SS
142.71 35.76 10.3 1.98 -0.111 -1.869 -0.372 -0.076 -1.147 24 142.71 35.76 B082382A R
247.93 -29.95 15.0 0.001 -1.643 1.642 -0.377 -0.297 -0.396 24 247.93 -29.95 B082382D SS
140.8 31.95 68.0 0.0522 0.1812 -0.2334 -0.022 -0.949 -0.6062 24 140.8 31.95 B082382E R
194.92 53.66 56.5 0.9842 -0.7906 -0.1936 0.3335 0.3266 -0.6631 24 194.92 53.66 B082482A R
136.42 -1.97 15.0 -0.075 0.303 -0.227 -0.705 0.693 1.392 24 136.42 -1.97 B082482B SS-N
279.96 -2.54 92.1 0.413 0.728 -1.141 0.518 0.502 0.429 25 279.96 -2.54 B082682A SS-R
254.99 -35.62 10.1 0.116 -1.452 1.336 0.86 -0.682 -3.672 24 254.99 -35.62 B082782A SS
181.12 51.79 58.4 4.093 -3.557 -0.536 1.998 1.497 -0.035 23 181.12 51.79 B082782B R
121.31 -2.22 26.3 -1.68 1.761 -0.081 1.144 -1.512 2.382 24 121.31 -2.22 B082782C SS-N
112.99 -6.02 597.5 -7.605 6.574 1.03 -2.462 2.285 -1.857 24 112.99 -6.02 B082982A N
342.6 0.53 15.0 1.03 4.215 -5.245 0.528 -1.324 -5.723 23 342.6 0.53 B083082A SS
198.43 54.44 32.0 2.144 -2.744 0.6 7.408 1.529 -1.854 23 198.43 54.44 B083082B R
177.68 -39.55 26.5 -0.855 0.399 0.456 0.382 1.133 1.047 24 177.68 -39.55 B090282A N-SS
350.18 -48.29 15.0 -1.229 -0.261 1.49 0.272 0.775 -0.243 24 350.18 -48.29 B090282B N
148.92 43.71 10.1 0.9667 -0.3715 -0.5952 0.916 0.9197 -0.5576 25 148.92 43.71 B090382A R
148.75 43.7 10.1 4.507 -1.583 -2.924 5.76 4.041 -2.872 24 148.75 43.7 B090382B R
148.56 43.48 16.3 1.08 -0.35 -0.73 1.084 0.703 -0.577 24 148.56 43.48 B090382C R
293.48 -23.84 204.3 -1.007 -0.59 1.597 0.718 -0.633 0.259 24 293.48 -23.84 B090382D N-SS
186.71 -15.25 10.1 1.887 0.348 -2.235 -0.934 4.978 0.708 25 186.71 -15.25 C090382E R
187.05 -14.59 10.1 1.155 -0.768 -0.387 -0.639 1.756 -1.558 25 187.05 -14.59 C090482A R-SS
148.04 15.24 33.3 -1.551 -0.538 2.089 0.339 0.828 -0.058 24 148.04 15.24 B090482B N
183.97 -25.55 10.1 0.816 0.135 -0.951 -0.091 1.149 0.002 25 183.97 -25.55 C090482C R
148.89 -5.83 146.9 -2.144 0.891 1.253 -0.977 -0.69 -0.92 24 148.89 -5.83 B090482D N-SS
267.56 13.86 22.0 2.757 -2.717 -0.04 2.638 -1.963 1.847 24 267.56 13.86 B090582B R
167.57 -15.71 224.2 2.023 -3.464 1.441 -5.302 -2.713 2.803 24 167.57 -15.71 B090582A R-SS
140.65 29.18 155.6 -0.562 0.215 0.347 -0.736 -1.166 -1.444 26 140.65 29.18 C090682A SS-N
208.62 56.91 18.7 1.37 -0.596 -0.773 3.795 3.491 -1.107 24 208.62 56.91 B090682B R
288.61 -32.08 78.5 -1.786 3.959 -2.173 4.539 -7.859 -1.499 23 288.61 -32.08 B090682C N
140.49 26.76 441.4 -4.513 -2.156 6.67 -4.532 1.091 -2.265 23 140.49 26.76 B090882A N-SS
186.37 -14.95 15.0 0.071 0.308 -0.379 0.417 1.423 0.768 24 186.37 -14.95 B090882C R
58.29 -34.5 10.1 -0.919 1.708 -0.789 -1.66 -0.282 -1.362 24 58.29 -34.5 B090882B N-SS
177.67 -3.14 15.0 4.415 -5.113 0.698 2.233 -3.674 1.776 23 177.67 -3.14 B090982C R-SS
257.59 -35.98 15.0 -0.175 -0.482 0.657 0.117 -0.411 -2.374 24 257.59 -35.98 B090982D SS
148.49 14.84 10.1 -8.731 2.701 6.03 1.586 0 0.167 23 148.49 14.84 B090982A N
169.18 -22.28 10.1 -0.8579 0.5695 0.2884 0.2775 -0.9426 -0.0898 24 169.18 -22.28 B090982B N
183.78 -27.04 15.0 6.823 1.09 -7.913 0.356 6.136 -2.444 23 183.78 -27.04 B091182A R
292.83 -24.22 198.1 -1.064 -0.057 1.121 -0.013 -0.693 -0.159 24 292.83 -24.22 B091182B N
298.27 -58.54 15.0 2.36 -3.786 1.426 0 0 8.17 23 298.27 -58.54 B091182C SS
183.71 -26.93 15.0 1.065 0.496 -1.562 0.654 1.455 -0.244 24 183.71 -26.93 B091282C R
192.75 52.74 10.1 1.142 -1.037 -0.105 2.102 0.552 -0.877 25 192.75 52.74 B091282A R
192.67 52.61 16.2 1.978 -1.859 -0.119 2.124 1.418 -1.095 24 192.67 52.61 B091282B R
177.53 -3.49 15.0 0.958 -0.561 -0.397 -0.081 -0.782 1.25 24 177.53 -3.49 B091382A R-SS
177.54 -3.85 15.0 8.446 -6.408 -2.038 -5.655 2.08 0.436 23 177.54 -3.85 B091482B R
180.36 -31.17 15.0 -0.315 0.411 -0.096 1.139 -0.463 2.061 24 180.36 -31.17 B091482C SS-N
183.31 -27.14 15.0 0.4282 0.0045 -0.4327 -0.1157 0.9357 -0.0612 24 183.31 -27.14 B091482D R
147.97 -7.33 10.1 0.598 -0.628 0.03 5.349 0.613 -0.143 25 147.97 -7.33 C091482A R
289.51 -14.65 168.6 -2.38 1.238 1.142 -0.025 -1.059 -2.452 25 289.51 -14.65 B091582A N-SS
168.63 -21.36 10.0 2.139 1.012 -3.151 0.025 -1.434 0.585 24 168.63 -21.36 B091582B R
187.02 -15.19 10.9 -0.192 -0.456 0.649 -0.538 0.069 -3.268 24 187.02 -15.19 B091682A SS
177.46 -3.96 15.0 0.0272 -0.395 0.3677 -0.4761 0.601 0.7835 24 177.46 -3.96 B091682B SS-N
67.78 -6.96 15.0 -0.8342 0.2297 0.6045 -0.0583 0.1718 -0.6888 24 67.78 -6.96 B091682C N
162.27 -11.4 15.0 1.553 -1.485 -0.068 2.145 -0.253 0.328 24 162.27 -11.4 B091782B R
187.26 -18.37 15.0 1.023 0.075 -1.097 -0.543 1.681 -0.431 24 187.26 -18.37 B091782C R
269.26 1.71 15.0 -0.097 0.069 0.028 0 0 -1.136 24 269.26 1.71 B091782D SS
222.9 -54.46 15.0 -5.137 5.831 -0.694 2.524 -2.597 0.896 23 222.9 -54.46 B091782E N-SS
179.83 -23.15 561.5 0.613 -0.142 -0.47 -0.042 -1.603 -0.362 25 179.83 -23.15 B091782A R
186.96 -19.77 30.9 3.888 0.077 -3.964 -0.496 3.785 -1.746 23 186.96 -19.77 B091882B R
127.52 -7.65 149.5 5.426 -3.93 -1.496 4.654 0.316 4.312 24 127.52 -7.65 B091882A R-SS
183.74 -27.13 15.0 4.449 0.412 -4.861 0.481 4.561 -0.907 24 183.74 -27.13 B091882C R
184.25 -26.66 10.1 0.8729 0.0783 -0.9512 -0.158 0.5671 0.0249 25 184.25 -26.66 B092082A R
143.33 -53.76 15.0 0.249 -0.276 0.027 -0.405 2.386 -6.113 24 143.33 -53.76 B092082B SS
183.85 -27.02 15.0 1.83 0.755 -2.585 0.487 4.025 0.153 24 183.85 -27.02 B092082C R
151.94 -9.16 11.0 -0.653 3.128 -2.475 -2.761 2.85 -3.398 24 151.94 -9.16 B092182A SS-R
152.26 -9.42 20.5 -0.604 1.805 -1.202 -0.851 0.703 -1.174 25 152.26 -9.42 B092182B SS-N
120.26 0.25 76.0 1.054 0.233 -1.288 -2.621 -3.344 -0.439 24 120.26 0.25 B092482A R
126.57 5.69 10.1 2.537 0.031 -2.568 -0.806 8.091 -1.73 24 126.57 5.69 B092482B R
180.92 -17.58 556.8 -6.997 6.251 0.746 -2.559 -0.093 -6.542 23 180.92 -17.58 B092582C N
166.02 -11.61 49.4 3.814 0.313 -4.127 -0.823 -1.173 0.35 24 166.02 -11.61 B092582A R
130.04 -7.25 91.7 4.378 -3.485 -0.893 1.03 3.838 7.147 23 130.04 -7.25 B092582B SS-R
158.89 50.04 10.1 -0.768 1.036 -0.268 0.117 0.287 0.32 24 158.89 50.04 B092682A N-SS
277.65 -43.24 15.0 -0.121 0.727 -0.606 -0.224 0.153 -2.182 24 277.65 -43.24 B092682D SS
152.06 47.12 66.5 -0.9593 0.22 0.7393 0.9118 0.3112 0.4348 24 152.06 47.12 B092682B N
126.4 6.68 181.5 1.015 -0.283 -0.732 0.31 -0.549 0.557 24 126.4 6.68 B092682C R
177.54 -3.49 15.0 3.36 -3.241 -0.118 -0.359 -0.414 0.464 23 177.54 -3.49 B092682E R
126.41 1.37 38.1 6.163 -0.217 -5.946 -1.13 0.725 -1.158 24 126.41 1.37 B092782A R
183.72 -24.35 42.0 1.321 -4.544 3.223 -0.69 0.443 1.899 25 183.72 -24.35 C092882A SS
271.07 14.62 15.0 -8.15 -0.646 8.796 -1.599 -1.563 3.729 23 271.07 14.62 B092982C N
73.11 37.34 10.0 -1.925 0.179 1.747 0.582 0.092 -0.432 24 73.11 37.34 B092982A N
271.11 14.65 22.2 -2.229 0.707 1.521 1.856 0.348 1.404 24 271.11 14.65 B092982B N-SS
155.97 -7.67 38.4 3.869 -0.991 -2.879 0.335 -2.135 1.856 23 155.97 -7.67 B092982D R
241.48 -55.01 15.0 -0.257 1.523 -1.266 1.456 -0.45 3.604 24 241.48 -55.01 B093082B SS
296.24 18.59 36.6 3.159 -1.3 -1.859 -1.47 0.878 3.412 23 296.24 18.59 B093082C R
186.5 -14.82 10.1 0.604 1.204 -1.808 0.011 3.846 2.161 24 186.5 -14.82 B093082A R
344.65 -1.03 16.0 -0.137 0.9 -0.763 0 0 -1.324 24 344.65 -1.03 B100182A SS
166.83 -14.86 154.6 0.74 0.305 -1.044 -0.629 0.058 0.751 25 166.83 -14.86 B100282A R-SS
177.66 -3.48 15.0 2.502 -3.155 0.653 0.116 -2.353 0.865 23 177.66 -3.48 B100382A R-SS
183.61 -18.14 15.0 -2.814 -6.577 9.391 0 0 -0.534 23 183.61 -18.14 B100482B SS
182.59 51.4 42.5 1.031 -1.245 0.214 0.734 0.642 -0.416 24 182.59 51.4 B100482A R
170.87 -22.77 19.8 1.761 -1.284 -0.476 1.67 -0.725 0.397 24 170.87 -22.77 B100482C R
177.8 -3.49 15.0 4.025 -3.78 -0.246 1.22 -5.066 2.441 23 177.8 -3.49 B100582E R-SS
167.74 -15.43 10.1 6.97 1.605 -8.574 -1.75 3.233 -0.903 24 167.74 -15.43 B100582A R
181.72 -29.86 162.6 0.223 -1.333 1.11 -0.12 -0.725 -0.623 24 181.72 -29.86 B100582B SS-R
170.86 -22.26 10.1 0.751 -0.589 -0.162 4.347 -0.212 0.498 24 170.86 -22.26 B100582C R
356.7 -53.58 10.4 -2.555 2.354 0.201 -0.727 0.397 -0.993 24 356.7 -53.58 B100582D N
170.66 -22.35 10.1 2.218 -1.678 -0.54 4.199 0.57 1.6 24 170.66 -22.35 B100682A R
125.88 -6.97 521.1 -1.006 -0.26 1.267 0.537 0.21 0.305 26 125.88 -6.97 C100782A N-SS
99.61 25.69 10.0 -4.458 -1.071 5.529 1.026 -5.873 -2.655 23 99.61 25.69 B100882A N
177.71 -3.45 20.4 4.2 -4.3 0.1 -0.614 -0.633 1.173 23 177.71 -3.45 B100982A R
177.37 -4.01 15.0 3.225 -2.31 -0.914 -5.669 0.92 -0.796 23 177.37 -4.01 B100982B R
143.9 39.95 23.3 0.8558 0.0773 -0.9331 0.5805 0.8459 -0.3231 24 143.9 39.95 B101082A R
229.44 -54.91 15.0 -5.797 5.592 0.204 1.003 2.122 0.752 23 229.44 -54.91 B101082B N
